Relocated Date,Make,Color,Plate,State,Relocated From Address Number,Relocated From Street Direction,Relocated From Street Name,Relocated From Suffix,Relocated To Address Number,Relocated To Direction,Relocated To Street Name,Relocated To Suffix,Relocated Reason,Service Request Number,Relocated From X Coordinate,Relocated From Y Coordinate,Relocated From Latitude,Relocated From Longitude,Relocated From Location
07/17/2020 08:12:00 AM,Hyundai,Silver,L139113,Indiana,7823,S,KINGSTON,AVE,7908,S,SAGINAW,,Street Operations,20-00050207,1194547.05023308,1853588.80989488,41.753172136,-87.562623691,"(41.75317213596793, -87.56262369130874)"
07/01/2020 09:58:00 AM,Subaru,Black,Y790836,Illinois,5,S,STATE,ST,4810,N,SEELEY,,Water Management,20-00046486,1176376.59122814,1900376.50989122,41.881989057,-87.627803016,"(41.88198905663059, -87.62780301626108)"
07/09/2020 09:05:00 AM,Buick,Silver,BW18527,Illinois,1626,S,KEDVALE,AVE,1610,S,KEDVALE,,Forestry,20-00048153,1148987.13176567,1891549.52326599,41.85834062,-87.728605509,"(41.858340619831296, -87.7286055087149)"
07/01/2020 10:00:00 AM,Chevrolet,Black,1983558,Illinois,1629,W,21ST,ST,1647,W,21ST ST,,Other,20-00046485,1165758.55001827,1890138.24089035,41.854127287,-87.667083918,"(41.854127287237695, -87.66708391803877)"
07/01/2020 10:06:00 AM,Nissan,Brown,AH44289,Illinois,1619,W,21ST,ST,1638,W,21ST ST,,Other,20-00046490,1165815.45001827,1890139.64089035,41.854129917,-87.666875033,"(41.85412991727356, -87.66687503335105)"
06/24/2020 08:47:00 AM,Honda,Black,BV22465,Illinois,5827,W,BELDEN,AVE,5737,W,BELDEN,,Water Management,20-00045089,1137035.5893671,1914690.54162945,41.922065175,-87.771920138,"(41.922065174573326, -87.77192013758905)"
07/17/2020 08:05:00 AM,Volkswagen,Gray,TOB142,Illinois,2001,N,CALIFORNIA,,2848,W,ARMITAGE,,CDOT Street Resurfacing,20-00050203,1157382.26978256,1913177.04056594,41.917522145,-87.69720136,"(41.91752214458608, -87.6972013604115)"
06/27/2020 09:50:00 AM,Toyota,Beige,N122273,Illinois,1254,W,WINNEMAC,AVE,4501,N,LEAVITT,,Other,20-00045712,1167022.92751254,1933695.04579074,41.973622793,-87.661190288,"(41.97362279261681, -87.66119028837079)"
07/01/2020 10:10:00 AM,Kia Motors Corp,Silver,BN81180,Illinois,2712,S,STATE,ST,2651,S,STATE,,Forestry,20-00046495,1176785.47370742,1886612.69008591,41.84421101,-87.626717603,"(41.84421101014927, -87.6267176029251)"
06/24/2020 08:33:00 AM,Subaru,Purple,91605,Illinois,1217,E,50TH,ST,4905,S,WOODLAWN,,CDOT Street Resurfacing,20-00045086,1185154.87230761,1872096.14949987,41.804183612,-87.596460752,"(41.80418361184398, -87.59646075214754)"
07/17/2020 08:02:00 AM,Nissan,Silver,BC97639,Illinois,7821,S,KINGSTON,AVE,7908,S,SAGINAW,,Street Operations,20-00050179,1194546.75023308,1853602.10989488,41.75320864,-87.562624354,"(41.75320863957837, -87.56262435406546)"
07/14/2020 06:18:00 AM,Ford,White,192038EN,Illinois,6605,N,OCONTO,,6609,N,OCONTO,,Forestry,20-00049138,1127047.55569685,1943386.37712944,42.000983312,-87.807973343,"(42.000983312429945, -87.80797334293649)"
07/06/2020 12:42:00 PM,Chevrolet,Black,BP87844,Illinois,2504,N,LOTUS,AVE,5443,N,ALTGED,,Other,20-00047326,1139626.78730618,1916114.42266976,41.925925512,-87.762364354,"(41.92592551244056, -87.76236435430822)"
06/24/2020 08:33:00 AM,Subaru,Purple,9160535,Illinois,1212,E,50TH,ST,4905,S,WOODLAWN,,CDOT Street Resurfacing,20-00045091,1185132.67230761,1872095.64949987,41.804182762,-87.596542186,"(41.80418276205308, -87.59654218583766)"
06/16/2020 08:34:00 AM,Ford,Gray,258V128,Illinois,9436,S,WENTWORTH,AVE,167,W,94TH ST,,Other,20-00043425,1176608.6252688,1842382.34548521,41.722842345,-87.628696769,"(41.72284234525007, -87.62869676942357)"
07/14/2020 06:29:00 AM,Chevrolet,Gray,AS11186,Illinois,6601,N,OCONTO,,6607,N,OCONTO,,Forestry,20-00049137,1127047.55569685,1943360.97712944,42.000913612,-87.807973916,"(42.00091361248614, -87.80797391628317)"
07/14/2020 06:38:00 AM,Hyundai,Gray,S916534,Illinois,6604,N,OCONTO,,6608,N,OCONTO,,Forestry,20-00049139,1127047.55569685,1943379.97712944,42.00096575,-87.807973487,"(42.00096575023947, -87.807973487402)"
06/16/2020 08:38:00 AM,Pontiac,Gray,3041561,Illinois,3855,W,LE MOYNE,ST,3854,W,LE MOYNE,,CDOT Street Resurfacing,20-00043429,1150327.1258954,1909694.46740861,41.908106312,-87.723213322,"(41.90810631243152, -87.72321332196765)"
07/06/2020 12:54:00 PM,Ford,Red,ZU37529,Illinois,1136,W,WELLINGTON,AVE,3050,N,RACINE,,Other,20-00047329,1168075.65231951,1920071.07697805,41.936215365,-87.657714139,"(41.93621536531482, -87.65771413929866)"
06/16/2020 08:28:00 AM,Chevrolet,Tan,ZZ31790,Illinois,911,N,ST LOUIS,AVE,3413,W,IOWA,,CDOT Electricity,20-00043428,1152878.94432377,1905850.9199073,41.897509066,-87.713941138,"(41.897509065790864, -87.71394113819429)"
07/06/2020 12:54:00 PM,GMC,Green,N/A,,950,N,MICHIGAN,,300,E,LOWER WACKER,,Other,20-00047337,,,,,
07/06/2020 01:49:00 PM,Chevrolet,Blue,BN33858,Illinois,3047,N,LAKE SHORE NB,DR,500,W,BELMONT,,Broken Down,20-00047334,,,,,
07/06/2020 01:35:00 PM,Hyundai,Red,BN76961,Illinois,1200,S,LAKE SHORE,DR,420,E,MCFETRIDGE DR,,Broken Down,20-00047393,,,,,
07/06/2020 02:52:00 AM,Hyundai,Black,BN45265,Illinois,3661,N,LAKE SHORE NB,DR,3600,N,RECREATION,,Stalled,20-00047413,,,,,
07/15/2020 11:30:00 PM,Chevrolet,Black,888U939,Illinois,605,W,ELM,ST,323,E,LOWER WACKER,,Accident,20-00049779,1172076.65398874,1907870.25019973,41.902648252,-87.643370926,"(41.90264825223797, -87.64337092624753)"
07/14/2020 05:05:00 AM,Hyundai,Gray,MANDA SS,Illinois,1201,S,LAKE SHORE NB,DR,911,S,COLUMBUS,,Accident,20-00049136,,,,,
07/06/2020 04:11:00 PM,Chevrolet,Silver,CA87669,Illinois,1313,E,79TH,ST,1311,E,79TH STREET,,Broken Down,20-00047427,1186388.73058956,1852878.2179144,41.75141886,-87.59254277,"(41.75141886016344, -87.59254277009285)"
07/06/2020 03:57:00 PM,Nissan,Red,BX 74448,Illinois,7716,S,GREEN,STREET,7725,S,GREEN STREET,,Water Management,20-00047428,1171974.11758759,1853687.78989729,41.753968861,-87.645341378,"(41.7539688610985, -87.64534137803803)"
07/09/2020 09:26:00 AM,Ford,Burgundy,211V155,Illinois,2809,W,23RD,PL,2750,W,23RD ST.,,Police,20-00048157,1157986.70081977,1888272.07832462,41.849168268,-87.695660566,"(41.849168268117175, -87.69566056630478)"
07/17/2020 10:26:00 AM,Acura,Gray,CB33899,Illinois,5354,S,WELLS,,5406,S,WELLS,,Peoples Gas,20-00050417,1175514.76502771,1869449.73491501,41.797142944,-87.631895019,"(41.79714294389301, -87.6318950188189)"
07/13/2020 07:26:00 AM,Nissan,Gray,BW 13804,Illinois,1555,N,ST LOUIS,AVE,1620,N,ST LOUIS,,Other,20-00048696,1152739.56527507,1910195.33027803,41.909433297,-87.714337926,"(41.90943329709915, -87.71433792553398)"
07/01/2020 10:11:00 AM,Chevrolet,White,GTM6254,Texas,5,S,STATE,ST,4810,N,SEELEY,,Water Management,20-00046493,1176376.59122814,1900376.50989122,41.881989057,-87.627803016,"(41.88198905663059, -87.62780301626108)"
07/01/2020 10:10:00 AM,Volkswagen,Gray,9CT8475,Maryland,652,N,BISHOP,ST,645,N,BISHOP,,Other,20-00046496,1166495.75041373,1904552.50826947,41.89366548,-87.663965527,"(41.89366548017673, -87.6639655268968)"
07/17/2020 10:19:00 AM,Cadillac,White,AY84107,Illinois,7912,S,PHILLIPS,AVE,7902,S,PHILLIPS,,Other,20-00050414,1193900.82660146,1852935.40337294,41.751394997,-87.565013189,"(41.751394997282816, -87.56501318899069)"
06/10/2020 10:57:00 AM,Hyundai,White,P537616,Illinois,5,S,STATE,ST,1720,W,BERTEAU,,CDOT Street Resurfacing,20-00042312,1176376.59122814,1900376.50989122,41.881989057,-87.627803016,"(41.88198905663059, -87.62780301626108)"
06/16/2020 08:32:00 AM,Toyota,Blue,BU7637,Illinois,9,W,27TH,ST,2863,S,STATE,,CDOT 50/50 Sidewalk,20-00043427,1176645.1330808,1886649.31996772,41.844314693,-87.627231518,"(41.8443146926385, -87.62723151776586)"
06/10/2020 11:04:00 AM,Nissan,Blue,BX74796,Illinois,2607,W,LITHUANIAN PLAZA,CT,2650,W,LITHUANIAN PLAZA,,Peoples Gas,20-00042311,1160155.72259406,1858801.34567635,41.7682524,-87.688511526,"(41.76825239993702, -87.68851152649283)"
06/27/2020 10:22:00 AM,Scion,Silver,LNNY39,Florida,1254,W,WINNEMAC,AVE,1326,W,WINNEMAC,,Other,20-00045713,1167022.92751254,1933695.04579074,41.973622793,-87.661190288,"(41.97362279261681, -87.66119028837079)"
06/12/2020 09:04:00 AM,Mazda,Black,A272782,Illinois,4942,W,AUGUSTA,BLVD,5008,W,AUGUSTA,,Water Management,20-00042730,1143227.81060257,1906197.38290267,41.898645528,-87.749380295,"(41.89864552773903, -87.74938029452593)"
06/12/2020 09:10:00 AM,Chevrolet,Silver,269V551,Illinois,6349,S,ARTESIAN,AVE,6339,S,ARTESIAN,,Peoples Gas,20-00042737,1161130.56527829,1862484.91449598,41.778340521,-87.68483643,"(41.778340521034586, -87.68483643003832)"
06/12/2020 08:58:00 AM,Volkswagen,Red,AT82820,Illinois,2832,N,CAMBRIDGE,AVE,141,W,DIVERSEY,,Other,20-00042731,1172154.71022252,1919043.94519925,41.933307685,-87.642753719,"(41.93330768487889, -87.64275371854981)"
06/15/2020 06:56:00 AM,Chevrolet,Tan,2323526,Illinois,2550,N,NEWLAND,AVE,6948,W,WRIGHTWOOD,,Forestry,20-00043032,1129667.65770691,1915853.7043014,41.925386213,-87.798965927,"(41.92538621321342, -87.79896592653088)"
06/15/2020 07:04:00 AM,Chevrolet,Red,643632,Illinois,2550,N,NEWLAND,AVE,6954,W,WRIGHTWOOD,,Forestry,20-00043034,1129667.65770691,1915853.7043014,41.925386213,-87.798965927,"(41.92538621321342, -87.79896592653088)"
06/15/2020 06:36:00 AM,Kia Motors Corp,Black,AX35788,Illinois,2553,N,NEWLAND,AVE,6944,W,WRIGHTWOOD,,Forestry,20-00043030,1129656.67249407,1916208.1908799,41.926359156,-87.798998175,"(41.926359156297686, -87.79899817530821)"
06/16/2020 07:55:00 AM,Ford,Blue,CC31013,Illinois,2551,W,HIRSCH,ST,1315,N,ROCKWELL,,Other,20-00043426,1159063.52391675,1909219.51178384,41.906627991,-87.691133247,"(41.90662799116817, -87.69113324679032)"
06/18/2020 07:55:00 AM,Chrysler,Silver,BU86618,Illinois,4046,S,LAKE SHORE SB,DR,1200,E,OAKWOOD,,Accident,20-00043891,,,,,
06/18/2020 08:20:00 AM,Ford,Tan,BG92219,Illinois,3315,N,LAMON,,3311,N,LAMON,,Forestry,20-00043942,1143115.56422126,1921664.65860524,41.941091437,-87.749405744,"(41.941091437413434, -87.7494057441034)"
07/13/2020 07:20:00 AM,Lexus,Gray,BG91833,Illinois,2710,S,CANAL,ST,2812,S,NORMAL,,Other,20-00048692,1173625.93591305,1886667.5498829,41.844432299,-87.63831082,"(41.844432298908664, -87.63831082044854)"
07/13/2020 07:38:00 AM,Honda,Black,BOX 90676,Illinois,1554,N,ST LOUIS,,1554,N,ST LOUIS,,Other,20-00048700,1152739.76527507,1910190.53027803,41.909420122,-87.714337318,"(41.90942012150036, -87.71433731806805)"
07/08/2020 10:23:00 AM,Jeep,White,AT91647,Illinois,4066,N,BROADWAY,,4211,N,BROADWAY,,Other,20-00047909,1169682.40587427,1927368.84797888,41.956205839,-87.651595879,"(41.956205838966426, -87.651595879323)"
06/11/2020 11:00:00 AM,Honda,Gray,BQ77323,Illinois,1810,W,21ST,ST,1724,W,CULLERTON,,Other,20-00042542,1164625.93512417,1890109.79972217,41.854073282,-87.671241856,"(41.85407328216245, -87.6712418563111)"
06/11/2020 10:47:00 AM,Honda,Purple,AR82465,Illinois,632,W,OAKDALE,AVE,141,W,DIVERSEY,,CDOT Street Resurfacing,20-00042541,1171490.10033385,1919863.52999588,41.935571323,-87.645171919,"(41.935571323433685, -87.64517191873519)"
07/14/2020 06:45:00 AM,Ford,Gray,5551939,Illinois,6586,N,OCONTO,,6575,N,OCONTO,,Forestry,20-00049142,1127047.52207997,1943323.54007629,42.000810882,-87.807974885,"(42.000810882322185, -87.807974885008)"
06/24/2020 08:45:00 AM,Mazda,Red,BX95994,Illinois,5016,W,LAWRENCE,AVE,4810,N,LECLAIR,,CDOT Street Resurfacing,20-00045087,1141989.43988788,1931448.04330436,41.967958894,-87.75330136,"(41.96795889392076, -87.75330135950023)"
06/16/2020 08:42:00 AM,Ford,Yellow,AK38759,Illinois,2703,,A DEARBORN,,2850,S,STATE,,CDOT 50/50 Sidewalk,20-00043435,1176315.57992892,1886633.21377857,41.844277925,-87.628441395,"(41.84427792474896, -87.62844139457994)"
07/09/2020 09:22:00 AM,Dodge,White,AH16614,Illinois,1460,W,CHESTNUT,,1355,W,CHESTNUT,,CDOT Curb and Gutter,20-00048159,1166488.02531018,1906112.03203065,41.897945089,-87.663949212,"(41.89794508892949, -87.66394921202615)"
07/09/2020 09:11:00 AM,Toyota,Silver,V680749,Illinois,5,S,STATE,ST,6500,N,RIDGE,,CDOT Street Resurfacing,20-00048152,1176376.59122814,1900376.50989122,41.881989057,-87.627803016,"(41.88198905663059, -87.62780301626108)"
07/06/2020 04:22:00 PM,Mazda,Black,AW26323,Illinois,329,W,FULLERTON,PKWY,2400,N,CANNON,,Stalled,20-00047429,1173556.32011476,1916259.29531877,41.9256354,-87.637685972,"(41.92563540039403, -87.63768597236879)"
06/22/2020 09:22:00 AM,Chrysler,Gray,BL73098,Illinois,5046,S,CALUMET,AVE,220,E,50TH ST,,CDOT Street Resurfacing,20-00044481,1179288.03043396,1871633.84440103,41.803051014,-87.61799144,"(41.80305101391072, -87.61799144019209)"
07/14/2020 05:45:00 AM,Chevrolet,Red,217V263,Illinois,3033,S,COTTAGE GROVE,AVE,3033,S,COTTAGE GROVE AVENUE,,Accident,20-00049141,1180315.54002328,1884852.01996679,41.839299182,-87.613817172,"(41.839299182393944, -87.61381717237956)"
06/27/2020 10:40:00 AM,Volvo,White,Z174814,Illinois,1252,W,WINNEMAC,AVE,5111,N,GLENWOOD,,Other,20-00045719,1167037.02751254,1933695.44579074,41.973623587,-87.661138428,"(41.973623586649715, -87.66113842786623)"
06/23/2020 08:49:00 AM,Scion,Black,V808872,Illinois,1218,N,NOBLE,ST,1452,W,BLACKHAWK,,Water Management,20-00044775,1166832.2382178,1908105.77651407,41.903408682,-87.662627706,"(41.90340868194225, -87.6626277059408)"
06/17/2020 09:06:00 AM,Acura,Brown,BH19354,Illinois,3619,W,57TH,PL,5708,S,LAWNDALE,,Peoples Gas,20-00043678,1153182.11998439,1866241.05001239,41.788808717,-87.713876916,"(41.78880871668299, -87.71387691603391)"
06/17/2020 09:11:00 AM,Infiniti,Gray,BU60079,Illinois,3609,W,57TH,PL,3604,W,57TH PL,,Peoples Gas,20-00043687,1153243.81998439,1866242.75001239,41.788812162,-87.713650636,"(41.78881216161268, -87.71365063641412)"
06/10/2020 11:09:00 AM,Honda,Gray,V855348,Illinois,1606,W,SHERWIN,AVE,7326,N,PAULINA,,Other,20-00042316,1164400.25073213,1948726.78017796,42.01492634,-87.670406578,"(42.01492633969452, -87.67040657755503)"
06/17/2020 08:54:00 AM,Hyundai,Silver,ZX59053,Illinois,2933,S,DR MARTIN LUTHER KING JR,DR,3118,S,GILES,,CDOT Electricity,20-00043675,1179390.39948696,1885640.91838784,41.841485191,-87.617187835,"(41.84148519136464, -87.61718783483259)"
06/17/2020 09:05:00 AM,Volkswagen,Black,BK58633,Illinois,1608,W,AUGUSTA,BLVD,1633,W,AUGUSTA,,CDOT Street Resurfacing,20-00043681,1165465.81930958,1906744.73352527,41.899703091,-87.667685633,"(41.899703091057695, -87.66768563274223)"
06/23/2020 08:40:00 AM,Kia Motors Corp,Black,6384714,Illinois,5231,W,LAWRENCE,AVE,4801,N,"AVONDALE ,ALLEY",,Other,20-00044773,1140657.9200065,1931416.56000462,41.967897133,-87.758198099,"(41.9678971327139, -87.75819809889789)"
06/12/2020 09:15:00 AM,Subaru,Red,L437760,Illinois,551,W,WELLINGTON,AVE,167,W,DIVERSEY DR,,CDOT Street Resurfacing,20-00042736,1172049.52591953,1920218.49268954,41.936533014,-87.643105509,"(41.93653301443675, -87.64310550926594)"
06/10/2020 11:22:00 AM,Pontiac,Green,6625531,Illinois,4413,W,51ST,ST,4905,S,KOSTNER,,CDOT Electricity,20-00042320,1147751.55366925,1870442.1250234,41.800442768,-87.733681717,"(41.80044276758957, -87.73368171653206)"
06/10/2020 11:42:00 AM,Honda,Black,RP87997,Illinois,838,W,LILL,,1055,W,WRIGHTWOOD,,Other,20-00042324,1170135.51990062,1917482.01418364,41.929066065,-87.650219784,"(41.92906606498558, -87.65021978414183)"
06/15/2020 06:46:00 AM,Jeep,Black,S713375,Illinois,2553,N,NEWLAND,AVE,6946,W,WRIGHTWOOD,,Forestry,20-00043031,1129656.67249407,1916208.1908799,41.926359156,-87.798998175,"(41.926359156297686, -87.79899817530821)"
06/15/2020 06:59:00 AM,Toyota,Gray,A658557,Illinois,2551,N,NEWLAND,AVE,6950,W,WRIGHTWOOD,,Forestry,20-00043033,1129657.07249407,1916194.7908799,41.926322378,-87.798997012,"(41.92632237819502, -87.79899701230357)"
06/10/2020 12:23:00 PM,Nissan,Red,AB47028,Illinois,1825,N,FAIRFIELD,AVE,2710,W,CORTLAND,,CDOT Curb and Gutter,20-00042330,1157749.48580216,1912028.8704192,41.914363993,-87.69588355,"(41.91436399330349, -87.69588354995892)"
06/10/2020 11:15:00 AM,Hyundai,White,BG44673,Illinois,1146,N,KEDZIE,AVE,1101,N,KEDZIE,,Other,20-00042317,1154820.37731344,1907527.92993339,41.902072252,-87.70676547,"(41.902072252492566, -87.70676547036831)"
06/10/2020 01:06:00 PM,Honda,Blue,Q635418,Illinois,1080,N,PAULINA,ST,1724,W,AUGUSTA,,Other,20-00042338,1164856.96839565,1907495.59026867,41.901776437,-87.669900611,"(41.9017764371643, -87.66990061052726)"
06/10/2020 01:15:00 PM,Hyundai,Black,E987ML,Utah,1628,N,HONORE,ST,1641,N,WOLCOTT,,CDOT Curb and Gutter,20-00042340,1163765.93516982,1910869.23908521,41.911057052,-87.673812826,"(41.91105705245317, -87.67381282553754)"
06/11/2020 11:04:00 AM,Ford,Blue,Q371348,Illinois,632,W,OAKDALE,AVE,141,W,DIVERSEY,,CDOT Street Resurfacing,20-00042538,1171490.10033385,1919863.52999588,41.935571323,-87.645171919,"(41.935571323433685, -87.64517191873519)"
06/11/2020 11:00:00 AM,Infiniti,Silver,P250432,Illinois,642,W,OAKDALE,AVE,141,W,DIVERSEY,,CDOT Street Resurfacing,20-00042540,1171411.80033385,1919861.02999588,41.935566188,-87.645459748,"(41.93556618765214, -87.64545974752056)"
07/06/2020 04:53:00 PM,Scion,Black,L38 0446,Illinois,1330,W,MELROSE,,1330,W,MELROSE,,Water Management,20-00047439,1166855.30350284,1921691.93361004,41.940689379,-87.662152383,"(41.9406893786082, -87.66215238269803)"
07/01/2020 10:38:00 AM,Honda,Silver,CD90643,Illinois,3143,W,FRANKLIN SOUTH,BLVD,430,N,TROY,,Other,20-00046501,,,,,
07/01/2020 10:22:00 AM,Toyota,Red,BZ46354,Illinois,2304,N,ST LOUIS,AVE,2301,N,ST LOUIS,,Other,20-00046499,1152881.8057892,1915118.51621935,41.922940133,-87.713684722,"(41.92294013336932, -87.7136847218083)"
06/24/2020 09:06:00 AM,Acura,Cream,BW43763,Illinois,5822,W,BELDEN,AVE,5739,W,BELDEN,,Water Management,20-00045092,1137092.5893671,1914691.94162945,41.922067992,-87.771710666,"(41.92206799212985, -87.77171066616332)"
07/14/2020 06:58:00 AM,Chevrolet,Gray,AV88085,Illinois,1436,N,LAKE SHORE,DR,1600,N,CLARK,,Broken Down,20-00049148,1176810.90580201,1910025.28988516,41.908455974,-87.62591611,"(41.90845597356936, -87.6259161099866)"
07/06/2020 05:17:00 PM,Toyota,White,AT 83969,Illinois,5252,W,ADAMS,STREET,5227,W,ADAMS STREET,,Water Management,20-00047451,1141372.91141389,1898826.76120523,41.878454084,-87.75637535,"(41.878454083887604, -87.75637535025541)"
07/15/2020 11:50:00 PM,Kia Motors Corp,Gray,BU49521,Illinois,1035,N,LAKE SHORE SB,DR,200,E,WACKER,,Accident,20-00049781,,,,,
07/22/2020 08:25:00 AM,Toyota,Green,E803182,Illinois,3104,W,MARQUETTE,RD,3051,W,66TH STREET,,Other,20-00051790,1156830.19000111,1860036.13158101,41.771708608,-87.700667994,"(41.7717086079967, -87.70066799382597)"
07/22/2020 08:36:00 AM,Hyundai,Black,P261132,Illinois,2961,N,PINE GROVE,AVE,2960,N,PINE GROVE,,Other,20-00051793,1172397.19029055,1919983.50379729,41.935880508,-87.641834779,"(41.93588050772899, -87.64183477887903)"
06/18/2020 08:17:00 AM,Nissan,Beige,CA 86281,Illinois,7522,S,LAFAYETTE,AVE,7436,S,PERRY,,Other,20-00043940,1177141.09141987,1855111.55430205,41.757760891,-87.626363379,"(41.75776089146545, -87.6263633793923)"
06/24/2020 08:37:00 AM,Ford,Gray,NAT1ON,Michigan,231,W,EUGENIE,ST,300,E,LOWER WACKER,,Other,20-00045093,1174094.92008333,1911610.34632455,41.912866476,-87.635845846,"(41.91286647588345, -87.6358458462576)"
06/18/2020 07:40:00 AM,Honda,Black,Z916734,Illinois,548,W,OAKDALE,AVE,2610,N,CANNON,,Forestry,20-00043930,1172081.39029055,1919857.90379729,41.93554284,-87.642999076,"(41.935542840262414, -87.64299907606771)"
07/08/2020 10:35:00 AM,Chevrolet,White,8HOK865,California,1664,N,CALIFORNIA,AVE,2758,W,WABANSIA,,Other,20-00047912,1157443.241073,1910947.94001411,41.911404074,-87.69703811,"(41.911404073618456, -87.69703810958346)"
06/19/2020 09:26:00 AM,Dodge,White,N536860,Illinois,6406,N,DAMEN,AVE,6423,N,DAMEN,,CDOT Street Resurfacing,20-00044176,1161802.41991978,1942540.19156903,41.998004986,-87.680139296,"(41.99800498612235, -87.68013929606694)"
06/19/2020 09:25:00 AM,Honda,Gray,Y701409,Illinois,2012,N,KOSTNER,AVE,4546,W,ARMITAGE,,Other,20-00044171,1146730.67770601,1913065.16293018,41.917425278,-87.73633876,"(41.91742527807939, -87.736338760308)"
06/16/2020 08:35:00 AM,Kia Motors Corp,Black,BM88865,Illinois,2539,W,HIRSCH,ST,1307,N,ROCKWELL,,Other,20-00043438,1159125.22391675,1909220.61178384,41.906629742,-87.690906567,"(41.90662974186385, -87.69090656735226)"
07/20/2020 08:32:00 AM,Honda,Gray,Z963253,Illinois,2615,W,RICE,ST,841,N,ROCKWELL,,Water Management,20-00050838,1158817.75000363,1905563.81999749,41.896601514,-87.692136445,"(41.89660151405427, -87.69213644510248)"
06/16/2020 08:50:00 AM,Honda,Gold,CC26945,Illinois,3921,W,LE MOYNE,ST,3953,W,LE MOYNE,,CDOT Street Resurfacing,20-00043437,1149892.84499568,1909685.55397693,41.908090319,-87.724808891,"(41.908090318502296, -87.72480889148127)"
07/16/2020 06:18:00 AM,Jeep,Red,2572561 TEMPORARY,Indiana,1000,N,LAKESHORE SOUTHBOUND,DR,322,E,CHICAGO AVE,,Accident,20-00049786,,,,,
06/25/2020 11:10:00 AM,Chevrolet,White,BZ20007,Illinois,529,W,DEMING,PL,3700,N,RECREATION DR,,Other,20-00045374,1172152.8781251,1917252.29920376,41.928391374,-87.642813479,"(41.92839137391121, -87.64281347875679)"
06/25/2020 11:20:00 AM,Honda,White,A572857,Illinois,3154,N,SB OUTER LAKE SHORE,DR,3200,N,LAKE SHORE DR.,,Accident,20-00045373,,,,,
06/12/2020 09:23:00 AM,Toyota,Black,BP50467,Illinois,1951,W,FOSTER,AVE,1909,W,FOSTER,,Other,20-00042739,1162388.51381662,1934543.61659806,41.976049818,-87.67820828,"(41.976049817947306, -87.67820827955867)"
07/09/2020 09:30:00 AM,Nissan,Black,AH96754,Illinois,2929,W,38TH,PL,2939,W,38TH PL,,Forestry,20-00048163,1157473.12557811,1878963.54539354,41.823635009,-87.69779822,"(41.82363500903059, -87.69779822046385)"
07/14/2020 06:55:00 AM,Jeep,White,CA56606,Illinois,3414,W,31ST,ST,2857,S,ST. LOUIS,,Other,20-00049150,1154044.8105002,1883858.41000845,41.83713604,-87.710245329,"(41.837136040103424, -87.71024532914356)"
06/27/2020 10:48:00 AM,Buick,Black,S816686,Illinois,347,E,BALBO,DR,347,E,BALBO,,Broken Down,20-00045717,1178818.06778026,1897206.58219696,41.873235179,-87.618934942,"(41.873235178601476, -87.6189349424206)"
06/24/2020 09:15:00 AM,Hyundai,Maroon,CB43074,Illinois,1241,S,LAWNDALE,AVE,1235,S,LAWNDALE,,Forestry,20-00045096,1151903.0400275,1894182.9099706,41.865510083,-87.717832894,"(41.86551008268579, -87.71783289388821)"
07/16/2020 12:28:00 AM,Honda,Gray,CD95008,Illinois,410,N,CLARK,,300,E,LOWER WACKER,,Accident,20-00049784,1179231.14998523,1902514.25997401,41.887790272,-87.617255743,"(41.88779027236858, -87.61725574295289)"
